DATE,SITE,TREATMENT,SIZE,SCIENTIFIC_NAME,COMMON_NAME
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
2/10/2020,CARP,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
2/19/2020,NAPL,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
2/19/2020,NAPL,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
